Date,S&P 500
2016-09-14,104.00354611538643
2016-09-15,105.05494639379135
2016-09-16,104.65864817131634
2016-09-19,104.65670120012267
2016-09-20,104.68800801913247
2016-09-21,105.83090399903115
2016-09-22,106.51878206082253
2016-09-23,105.90770783200824
2016-09-26,104.99819755856987
2016-09-27,105.67482379910706
2016-09-28,106.23453621115593
2016-09-29,105.24428038391893
2016-09-30,106.08286357178685
2016-10-03,105.73695965278466
2016-10-04,105.21297356490915
2016-10-05,105.66504116470456
2016-10-06,105.71592519712796
2016-10-07,105.371980193928
2016-10-10,105.85731352853543
2016-10-11,104.53976348241729
2016-10-12,104.65962762921748
2016-10-13,104.33525983943113
2016-10-14,104.35629429508784
2016-10-17,104.03926049495125
2016-10-18,104.68018430053219
2016-10-19,104.90964023077952
2016-10-20,104.76531352566872
2016-10-21,104.75649840455874
2016-10-24,105.25407496293
2016-10-25,104.8543486378011
2016-10-26,104.67185890837276
2016-10-27,104.35923266879115
2016-10-28,104.03485293439626
2016-10-31,104.0221319262904
2016-11-01,103.31614583793707
2016-11-02,102.64195629754411
2016-11-03,102.18792978194648
2016-11-04,102.01767133167343
2016-11-07,104.28486553595823
2016-11-08,104.67822538472996
2016-11-09,105.83774825973033
2016-11-10,106.0442108185187
2016-11-11,105.89596628180348
2016-11-14,105.88373500264818
2016-11-15,106.67582977403913
2016-11-16,106.50704051061777
2016-11-17,107.0051067979396
2016-11-18,106.7497071779215
2016-11-21,107.54620950986742
2016-11-22,107.7790935427686
2016-11-23,107.86618168370734
2016-11-25,108.28841165134462
2016-11-28,107.71940633384378
2016-11-29,107.86324331000401
2016-11-30,107.5770385445352
2016-12-01,107.19884834862212
2016-12-02,107.24140698888608
2016-12-05,107.86569195475676
2016-12-06,108.23360978731675
2016-12-07,109.65831491673777
2016-12-08,109.89510483663484
2016-12-09,110.54777019242053
2016-12-12,110.42202929821367
2016-12-13,111.14416449732671
2016-12-14,110.2419882135381
2016-12-15,110.67008298397347
2016-12-16,110.47634143329094
2016-12-19,110.69454554228409
2016-12-20,111.09719829650774
2016-12-21,110.8241923234868
2016-12-22,110.61772976469841
2016-12-23,110.75619166701112
2016-12-27,111.00521286606349
2016-12-28,110.07759456606317
2016-12-29,110.04530828915226
2016-12-30,109.5350226672837
2017-01-03,110.46459988308624
2017-01-04,111.09670856755723
2017-01-05,111.01108961347015
2017-01-06,111.40151108853853
2017-01-09,111.0061923239646
2017-01-10,111.0061923239646
2017-01-11,111.32029969500643
2017-01-12,111.08153891469861
2017-01-13,111.28702201558586
2017-01-17,110.95677747839285
2017-01-18,111.15247794487759
2017-01-19,110.75129437750557
2017-01-20,111.12410949957112
2017-01-23,110.82517178138791
2017-01-24,111.55269399895704
2017-01-25,112.44802602204645
2017-01-26,112.36533349705414
2017-01-27,112.2679729927623
2017-01-30,111.5932937234188
2017-01-31,111.49398624793332
2017-02-01,111.52725198274531
2017-02-02,111.59085702327457
2017-02-03,112.40153760556943
2017-02-06,112.16376822777126
2017-02-07,112.18921024398294
2017-02-08,112.26699353486116
2017-02-09,112.91281462994766
2017-02-10,113.31546738417133
2017-02-13,113.9099027732753
2017-02-14,114.3663779336257
2017-02-15,114.93733022232018
2017-02-16,114.83801080222615
2017-02-17,115.03077289500756
2017-02-21,115.72648662000779
2017-02-22,115.60124739936006
2017-02-23,115.6496827870307
2017-02-24,115.82238988205651
2017-02-27,115.94029511305447
2017-02-28,115.64135739487126
2017-03-01,117.22262050855838
2017-03-02,116.53570996005958
2017-03-03,116.59442965569183
2017-03-06,116.21232162817432
2017-03-07,115.8737516988219
2017-03-08,115.60907111796037
2017-03-09,115.7015462773552
2017-03-10,116.07973647326828
2017-03-13,116.12229511353227
2017-03-14,115.72991472266168
2017-03-15,116.69912414963342
2017-03-16,116.50928848594677
2017-03-17,116.35615860433457
2017-03-20,116.12229511353227
2017-03-21,114.68145281796008
2017-03-22,114.89818774010152
2017-03-23,114.77636467749912
2017-03-24,114.67949390215786
2017-03-27,114.56256812906098
2017-03-28,115.39331565372004
2017-03-29,115.51855487436778
2017-03-30,115.85761453267074
2017-03-31,115.59635010985454
2017-04-03,115.40652639077645
2017-04-04,115.47109894459825
2017-04-05,115.11835076489689
2017-04-06,115.34047270549443
2017-04-07,115.24507111700484
2017-04-10,115.32432359473472
2017-04-11,115.15896243396722
2017-04-12,114.7259703740263
2017-04-13,113.94414796598844
2017-04-17,114.92558867211548
2017-04-18,114.59191603226861
2017-04-19,114.39523610788275
2017-04-20,115.25975104091293
2017-04-21,114.90992929030632
2017-04-24,116.15556084834435
2017-04-25,116.86302806815789
2017-04-26,116.80626728832783
2017-04-27,116.8708517867582
2017-04-28,116.647260659309
2017-05-01,116.84932760215094
2017-05-02,116.98826728880564
2017-05-03,116.83953302313988
2017-05-04,116.9075456242241
2017-05-05,117.38554496918174
2017-05-08,117.38994058512817
2017-05-09,117.26958670937742
2017-05-10,117.40217186428346
2017-05-11,117.14825337572556
2017-05-12,116.9750565517492
2017-05-15,117.53378950589696
2017-05-16,117.45305589670687
2017-05-17,115.31796906298611
2017-05-18,115.74312545971814
2017-05-19,116.52641705460769
2017-05-22,117.12770864901944
2017-05-23,117.34297438430923
2017-05-24,117.63505589718469
2017-05-25,118.15758474281711
2017-05-26,118.19427858028297
2017-05-30,118.05189884636587
2017-05-31,117.99759865589714
2017-06-01,118.89097176318433
2017-06-02,119.33178754172553
2017-06-05,119.18648137871364
2017-06-06,118.85525738361953
2017-06-07,119.04165300004375
2017-06-08,119.07346149261264
2017-06-09,118.97463180146917
2017-06-12,118.85818381271429
2017-06-13,119.39441312435366
2017-06-14,119.27551649084603
2017-06-15,119.0083872652317
2017-06-16,119.04214272899426
2017-06-19,120.0358147142766
2017-06-20,119.23197839268092
2017-06-21,119.16250854935357
2017-06-22,119.1081964142763
2017-06-23,119.29411424635852
2017-06-26,119.3317875417255
2017-06-27,118.36844291755186
2017-06-28,119.4110400194554
2017-06-29,118.38410229936105
2017-06-30,118.56561257088826
2017-07-03,118.83959800181032
2017-07-05,119.01230509683613
2017-07-06,117.89729977790195
2017-07-07,118.65221098287645
2017-07-10,118.76229249527412
2017-07-11,118.66933955153729
2017-07-12,119.53629118471167
2017-07-13,119.76037204111142
2017-07-14,120.32007250855175
2017-07-17,120.31370603219453
2017-07-18,120.3856364648832
2017-07-19,121.03242507326225
2017-07-20,121.01382731774974
2017-07-21,120.96930976168355
2017-07-24,120.84063049377336
2017-07-25,121.1938684024253
2017-07-26,121.22812553974698
2017-07-27,121.11020836414046
2017-07-28,120.94778557707629
2017-07-31,120.85971797823643
2017-08-01,121.1557173227163
2017-08-02,121.21540453164113
2017-08-03,120.95071200617105
2017-08-04,121.17920042312579
2017-08-07,121.37880677660642
2017-08-08,121.08574580582987
2017-08-09,121.04171797871422
2017-08-10,119.2897066858035
2017-08-11,119.44186905412315
2017-08-14,120.64151386924328
2017-08-15,120.58133693136793
2017-08-16,120.75257483954209
2017-08-17,118.8885231184315
2017-08-18,118.67031900943839
2017-08-21,118.80829118280052
2017-08-22,119.98933824240817
2017-08-23,119.57494393797974
2017-08-24,119.32689025221993
2017-08-25,119.52650855030909
2017-08-28,119.58472657238224
2017-08-29,119.68551517932795
2017-08-30,120.2378816571185
2017-08-31,120.92575971890989
2017-09-01,121.16549995711883
2017-09-05,120.25060266522436
2017-09-06,120.62683394533525
2017-09-07,120.60530976072796
2017-09-08,120.4257464603944
2017-09-11,121.73107717196577
2017-09-12,122.14057418688861
2017-09-13,122.23304934628345
2017-09-14,122.09850527557519
2017-09-15,122.32404337421809
2017-09-18,122.50213748769998
2017-09-19,122.63813880065135
2017-09-20,122.71593403613812
2017-09-21,122.34215140078003
2017-09-22,122.4214038785099
2017-09-25,122.14937736339007
2017-09-26,122.15819248450003
2017-09-27,122.65722628511442
2017-09-28,122.80498109287909
2017-09-29,123.25998706637785
2017-10-02,123.73749668238494
2017-10-03,124.00462590799923
2017-10-04,124.1592249764631
2017-10-05,124.86032571991943
2017-10-06,124.72627137816173
2017-10-09,124.50121106386085
2017-10-10,124.79035420303298
2017-10-11,125.01541451733385
2017-10-12,124.8045443979905
2017-10-13,124.91413618143761
2017-10-16,125.13283001938129
2017-10-17,125.21699173122525
2017-10-18,125.30994467496208
2017-10-19,125.35104607298295
2017-10-20,125.99244766290592
2017-10-23,125.49194467543987
2017-10-24,125.69497913157437
2017-10-25,125.10885719002125
2017-10-26,125.26786381904012
2017-10-27,126.27915410193384
2017-10-30,125.8760116187596
2017-10-31,125.99489630765868
2017-11-01,126.19549406364894
2017-11-02,126.21946689300898
2017-11-03,126.6103780970279
2017-11-06,126.77133169724044
2017-11-07,126.7473588678804
2017-11-08,126.93033832625929
2017-11-09,126.45284065486074
2017-11-10,126.3393310398092
2017-11-13,126.46360274716434
2017-11-14,126.1715212342889
2017-11-15,125.47433832243699
2017-11-16,126.50273328477446
2017-11-17,126.17054177638781
2017-11-20,126.33149537660032
2017-11-21,127.15784728531294
2017-11-22,127.06244569682335
2017-11-24,127.323698175031
2017-11-27,127.27477305840982
2017-11-28,128.5282402796567
2017-11-29,128.48078434988716
2017-11-30,129.5331640861932
2017-12-01,129.2709202054759
2017-12-04,129.134906947916
2017-12-05,128.65202225806135
2017-12-06,128.63734233415326
2017-12-07,129.01455307216526
2017-12-08,129.72494672107356
2017-12-11,130.14032048340306
2017-12-12,130.34189769729448
2017-12-13,130.28025157256744
2017-12-14,129.74989900833472
2017-12-15,130.91431917284064
2017-12-18,131.61638742958954
2017-12-19,131.1912310328575
2017-12-20,131.0826187073115
2017-12-21,131.3429036722266
2017-12-22,131.28272673435123
2017-12-26,131.14377510308796
2017-12-27,131.24750208373698
2017-12-28,131.48820983523848
2017-12-29,130.80668630519574
2018-01-02,131.89282150526435
2018-01-03,132.7367797669798
2018-01-04,133.27152794715894
2018-01-05,134.2089288815618
2018-01-08,134.43203028006045
2018-01-09,134.60718601983905
2018-01-10,134.45747229627216
2018-01-11,135.40319862283442
2018-01-12,136.31711645682776
2018-01-16,135.83666846711733
2018-01-17,137.11557770457588
2018-01-18,136.8939454929289
2018-01-19,137.49425762943955
2018-01-22,138.6033862009671
2018-01-23,138.9047606192945
2018-01-24,138.8269773284163
2018-01-25,138.91063736670114
2018-01-26,140.5555055209175
2018-01-29,139.60928946540471
2018-01-30,138.0877135606424
2018-01-31,138.1552364327761
2018-02-01,138.06569964708459
2018-02-02,135.1375266394632
2018-02-05,129.59969555581728
2018-02-06,131.8600335547943
2018-02-07,131.2005239383094
2018-02-08,126.27572599927994
2018-02-09,128.16179163394835
2018-02-12,129.94510974586885
2018-02-13,130.28464718851384
2018-02-14,132.0307817340179
2018-02-15,133.6242761268603
2018-02-16,133.6741807013826
2018-02-20,132.89333775124584
2018-02-21,132.16288910458192
2018-02-22,132.29155642788353
2018-02-23,134.4119752823048
2018-02-26,135.9922589380908
2018-02-27,134.2642204745401
2018-02-28,132.7744530623467
2018-03-01,131.00531320077516
2018-03-02,131.6697201067656
2018-03-05,133.12230395254255
2018-03-06,133.47359489000084
2018-03-07,133.4090103915705
2018-03-08,134.00442523857555
2018-03-09,136.3332655675874
2018-03-12,136.1595790146605
2018-03-13,135.29311711043667
2018-03-14,134.51862869204857
2018-03-15,134.41344446915642
2018-03-16,134.6424106704532
2018-03-19,132.72992356167197
2018-03-20,132.92660348605781
2018-03-21,132.68148817400132
2018-03-22,129.34283869355596
2018-03-23,126.63092282373405
2018-03-26,130.06987118217455
2018-03-27,127.82274392025388
2018-03-28,127.44992879818832
2018-03-29,129.20487846480236
2018-04-02,126.31877436849442
2018-04-03,127.9122687613368
2018-04-04,129.3917638101771
2018-04-05,130.27976184361677
2018-04-06,127.42399705302607
2018-04-09,127.84915344975812
2018-04-10,129.98768033074134
2018-04-11,129.26945101862418
2018-04-12,130.33602094988774
2018-04-13,129.95978966977688
2018-04-16,131.0136385929346
2018-04-17,132.4104411167826
2018-04-18,132.5205226291803
2018-04-19,131.76169359260138
2018-04-20,130.63690563926465
2018-04-23,130.64425157352295
2018-04-24,128.89615811221665
2018-04-25,129.13294803211372
2018-04-26,130.48034765499855
2018-04-27,130.62565381801045
2018-04-30,129.55615745765212
2018-05-01,129.8864019948451
2018-05-02,128.95045830268538
2018-05-03,128.65984597666161
2018-05-04,130.3081302889233
2018-05-07,130.75872870186706
2018-05-08,130.72399378020336
2018-05-09,131.98969228060554
2018-05-10,133.22652066214212
2018-05-11,133.4540176765872
2018-05-14,133.57192290758516
2018-05-15,132.65800507359182
2018-05-16,133.1966710853754
2018-05-17,133.0826717413733
2018-05-18,132.7323722064247
2018-05-21,133.71283345465065
2018-05-22,133.2935418607167
2018-05-23,133.7265339206576
2018-05-24,133.45597659238945
2018-05-25,133.1413914370056
2018-05-29,131.60171945028992
2018-05-30,133.27250740506
2018-05-31,132.35565119736333
2018-06-01,133.79160814803853
2018-06-04,134.39094082664806
2018-06-05,134.48536295723656
2018-06-06,135.6375518425872
2018-06-07,135.54068106724594
2018-06-08,135.9643682771263
2018-06-11,136.1096744401382
2018-06-12,136.34696603359438
2018-06-13,135.79801571384914
2018-06-14,136.13364726949825
2018-06-15,135.99518536718557
2018-06-18,135.70604222801344
2018-06-19,135.16004222658012
2018-06-20,135.39145707262966
2018-06-21,134.53232915805557
2018-06-22,134.7828195439596
2018-06-25,132.93296996241506
2018-06-26,133.2260309331916
2018-06-27,132.07970685063907
2018-06-28,132.89578639599858
2018-06-29,132.9965750029443
2018-07-02,133.40460283101552
2018-07-03,132.7446034855801
2018-07-05,133.8889686523304
2018-07-06,135.02451869797076
2018-07-09,136.2158381209315
2018-07-10,136.68895212099216
2018-07-11,135.71925296506987
2018-07-12,136.90666650103475
2018-07-13,137.05442130879942
2018-07-16,136.91351076173396
2018-07-17,137.45756379197363
2018-07-18,137.75454259435463
2018-07-19,137.2099998351644
2018-07-20,137.07986332501113
2018-07-23,137.3318228977668
2018-07-24,137.9883941405484
2018-07-25,139.24431000654806
2018-07-26,138.8220800389108
2018-07-27,137.91110057862076
2018-07-30,137.1175366203782
2018-07-31,137.78731860021617
2018-08-01,137.64397135300646
2018-08-02,138.32206678039532
2018-08-03,138.96445977282792
2018-08-06,139.456147639184
2018-08-07,139.84999721690622
2018-08-08,139.81330337944036
2018-08-09,139.6117381101575
2018-08-10,138.6185558538257
2018-08-13,138.06325100233187
2018-08-14,138.94537228836487
2018-08-15,137.88908666506293
2018-08-16,138.98108666792965
2018-08-17,139.4429369021276
2018-08-20,139.78150683148002
2018-08-21,140.07064997065214
2018-08-22,140.01488059333175
2018-08-23,139.77807872882613
2018-08-24,140.64454063304996
2018-08-27,141.72334184346883
2018-08-28,141.76150486778639
2018-08-29,142.56974874993708
2018-08-30,141.93811784980807
2018-08-31,141.95720533427112
2018-09-04,141.72236238556772
2018-09-05,141.32509664980014
2018-09-06,140.80893428052494
2018-09-07,140.49727555423587
2018-09-10,140.76391505089964
2018-09-11,141.29034978352794
2018-09-12,141.3407440870008
2018-09-13,142.08734184442443
2018-09-14,142.1264843266431
2018-09-17,141.3348792842027
2018-09-18,142.09370832078164
2018-09-19,142.27179048965496
2018-09-20,143.3872855375397
2018-09-21,143.33444258931408
2018-09-24,142.8305234438027
2018-09-25,142.64411588276994
2018-09-26,142.1749197143137
2018-09-27,142.56778983413486
2018-09-28,142.56681037623372
2018-10-01,143.08591111921228
2018-10-02,143.02915033938223
2018-10-03,143.13091840422902
2018-10-04,141.96161289482612
2018-10-05,141.17685211308492
2018-10-08,141.121070791156
2018-10-09,140.9209747087248
2018-10-10,136.2897155248139
2018-10-11,133.48582616915624
2018-10-12,135.38215222256918
2018-10-15,134.58272346152847
2018-10-16,137.4756598739271
2018-10-17,137.44092495226343
2018-10-18,135.4628858317593
2018-10-19,135.4139607151381
2018-10-22,134.83174466058088
2018-10-23,134.0885750058111
2018-10-24,129.95000703537448
2018-10-25,132.37033112127153
2018-10-26,130.0767154428739
2018-10-29,129.22346427570645
2018-10-30,131.247979868079
2018-10-31,132.67219526854947
2018-11-01,134.07292756861045
2018-11-02,133.2260309331917
2018-11-05,133.97213896166477
2018-11-06,134.81071020492413
2018-11-07,137.66989115356017
2018-11-08,137.32448890811713
2018-11-09,136.06123905246773
2018-11-12,133.3806300016556
2018-11-13,133.18297061936863
2018-11-14,132.17512038373735
2018-11-15,133.57535101023922
2018-11-16,133.87232981262022
2018-11-19,131.64427809055408
2018-11-20,129.2547710947163
2018-11-21,129.64813094348798
2018-11-23,128.7983078789744
2018-11-26,130.79885064198692
2018-11-27,131.22547622557065
2018-11-28,134.24024764518018
2018-11-29,133.9471866744036
2018-11-30,135.0416353220231
2018-12-03,136.51918339966974
2018-12-04,132.1007532509044
2018-12-06,131.89966576596356
2018-12-07,128.82374989518607
2018-12-10,129.05075718068062
2018-12-11,129.00477043776274
2018-12-12,129.70391226541688
2018-12-13,129.6779805202546
2018-12-14,127.20285457032976
2018-12-17,124.5604085438352
2018-12-18,124.57117063613883
2018-12-19,122.65330845351005
2018-12-20,120.718807431171
2018-12-21,118.23342106250163
2018-12-24,115.02784646591286
2018-12-26,120.73250789717798
2018-12-27,121.76630182258008
2018-12-28,121.61511891216155
2018-12-31,122.64793337966253
2019-01-02,122.8035119060275
2019-01-03,119.76329847020624
2019-01-04,123.8754569111386
2019-01-07,124.74387773116464
2019-01-08,125.95330518068732
2019-01-09,126.46946754996253
2019-01-10,127.04090956760761
2019-01-11,127.02232375670366
2019-01-14,126.3545006926679
2019-01-15,127.70923430520247
2019-01-16,127.99300237052707
2019-01-17,128.96464849764303
2019-01-18,130.66479630022923
2019-01-22,128.81493477407616
2019-01-23,129.09870283940074
2019-01-24,129.27630722393212
2019-01-25,130.3736942452549
2019-01-28,129.35067435676498
2019-01-29,129.16230787993
2019-01-30,131.1706863061514
2019-01-31,132.29841263319142
2019-02-01,132.41729732209052
2019-02-04,133.31458826098213
2019-02-05,133.94228938489815
2019-02-06,133.6443430692246
2019-02-07,132.39381422168103
2019-02-08,132.483339062764
2019-02-11,132.57728340901048
2019-02-12,134.28623438809808
2019-02-13,134.69231524497565
2019-02-14,134.3351595047193
2019-02-15,135.79655847160618
2019-02-19,136.00008265669123
2019-02-20,136.24176986609385
2019-02-21,135.76132187638342
2019-02-22,136.63170161221169
2019-02-25,136.80001309129105
2019-02-26,136.69187855008704
2019-02-27,136.61751141725415
2019-02-28,136.23149750274078
2019-03-01,137.17085735294583
2019-03-04,136.63855781751943
2019-03-05,136.48394680444702
2019-03-06,135.59351207086317
2019-03-07,134.4917174889854
2019-03-08,134.20502299456604
2019-03-11,136.17327948066765
2019-03-12,136.57544250594077
2019-03-13,137.52458499054833
2019-03-14,137.4052105726987
2019-03-15,138.0901622053953
2019-03-18,138.60191701411551
2019-03-19,138.58382093216213
2019-03-20,138.17578115948234
2019-03-21,139.67533120607825
2019-03-22,137.02506146098335
2019-03-25,136.9100946036887
2019-03-26,137.89348228100943
2019-03-27,137.25306014898757
2019-03-28,137.74572747324476
2019-03-29,138.67334577324505
2019-04-01,140.27760225839108
2019-04-02,140.28005090314386
2019-04-03,140.5814253214713
2019-04-04,140.87448629224787
2019-04-05,141.5276413769841
2019-04-08,141.67588591369932
2019-04-09,140.8162682701747
2019-04-10,141.30600916533712
2019-04-11,141.3113961837932
2019-04-12,142.24536901554217
2019-04-15,142.15584417445922
2019-04-16,142.22825239148986
2019-04-17,141.90485211499606
2019-04-18,142.12893297139584
2019-04-22,142.2727699475561
2019-04-23,143.53063278474943
2019-04-24,143.2160476293656
2019-04-25,143.16320468113997
2019-04-26,143.83396611887903
2019-04-29,143.98808740300092
2019-04-30,144.12508011846194
2019-05-01,143.04383026329032
2019-05-02,142.74000720021013
2019-05-03,144.11577526840142
2019-05-06,143.47143530477516
2019-05-07,141.1024849802521
2019-05-08,140.87595547909956
2019-05-09,140.45030935341694
2019-05-10,140.9728262544408
2019-05-13,137.57107340702527
2019-05-14,138.67383550219563
2019-05-15,139.48354857119799
2019-05-16,140.724294784339
2019-05-17,139.90284016513192
2019-05-20,138.95858302542132
2019-05-21,140.13915230068696
2019-05-22,139.7433438071625
2019-05-23,138.0784206551905
2019-05-24,138.26531794517385
2019-05-28,137.10725231241656
2019-05-29,136.15957901466064
2019-05-30,136.44530599578746
2019-05-31,134.6448593152061
2019-06-03,134.27253392209113
2019-06-04,137.15031262623967
2019-06-05,138.26971356112028
2019-06-06,139.11807938339072
2019-06-07,140.57849889237653
2019-06-10,141.23360094830645
2019-06-11,141.1841861027347
2019-06-12,140.89651215041425
2019-06-13,141.4738189708574
2019-06-14,141.24583222746173
2019-06-17,141.37743792446668
2019-06-18,142.7512590214643
2019-06-19,143.17739487609745
2019-06-20,144.5335976754837
2019-06-21,144.3515976750059
2019-06-24,144.10159701805244
2019-06-25,142.73315099490236
2019-06-26,142.55702774183123
2019-06-27,143.10204828536348
2019-06-28,143.92595154932332
2019-07-01,145.03019477595387
2019-07-02,145.45486144373535
2019-07-03,146.57084622057064
2019-07-05,146.30615369510056
2019-07-08,145.59869841989558
2019-07-09,145.77873950457118
2019-07-10,146.4363021498624
2019-07-11,146.77094230300182
2019-07-12,147.4490496749992
2019-07-15,147.47498142016147
2019-07-16,146.97300924584374
2019-07-17,146.013092724324
2019-07-18,146.53611129890695
2019-07-19,145.630996641415
2019-07-22,146.04294230109068
2019-07-23,147.04296881812166
2019-07-24,147.73232801137323
2019-07-25,146.9549012192818
2019-07-26,148.04055863500844
2019-07-29,147.80130812575004
2019-07-30,147.42017955613363
2019-07-31,145.81543334203704
2019-08-01,144.503270314375
2019-08-02,143.45089057806894
2019-08-05,139.1792357791672
2019-08-06,140.9909342810027
2019-08-07,141.09905687759814
2019-08-08,143.74640019359825
2019-08-09,142.7952868485799
2019-08-12,141.03643129497
2019-08-13,143.1705506153982
2019-08-14,138.9766910519832
2019-08-15,139.31916686833148
2019-08-16,141.32900253679597
2019-08-19,143.03991243168582
2019-08-20,141.90779048869933
2019-08-21,143.07807545600338
2019-08-22,143.0056672389727
2019-08-23,139.29519403897146
2019-08-26,140.82507144667608
2019-08-27,140.37398330478175
2019-08-28,141.29279842828063
2019-08-29,143.08542139026167
2019-08-30,143.17739487609737
2019-09-03,142.1895996382217
2019-09-04,143.7312305407396
2019-09-05,145.60114706464827
2019-09-06,145.73373221955433
2019-09-09,145.72003175354735
2019-09-10,145.76699795436633
2019-09-11,146.82084687752402
2019-09-12,147.24356657411184
2019-09-13,147.13690121975952
2019-09-16,146.67554071451212
2019-09-17,147.05422063937576
2019-09-18,147.1046149428486
2019-09-19,147.10755331655193
2019-09-20,146.3873770332411
2019-09-23,146.3731868382836
2019-09-24,145.14125574625254
2019-09-25,146.0351185824903
2019-09-26,145.6804114869867
2019-09-27,144.9059230685986
2019-09-30,145.63735117316364
2019-10-01,143.8520741454409
2019-10-02,141.27666126212947
2019-10-03,142.40290645770926
2019-10-04,144.4274339946904
2019-10-07,143.78064538631136
2019-10-08,141.54330075879324
2019-10-09,142.83198068604582
2019-10-10,143.74834716479194
2019-10-11,145.32080710197764
2019-10-14,145.11922988808627
2019-10-15,146.5639900152629
2019-10-16,146.27092904448637
2019-10-17,146.67505098556168
2019-10-18,146.10018086526276
2019-10-21,147.1041252138982
2019-10-22,146.57915966812155
2019-10-23,146.99649234625326
2019-10-24,147.27879122472618
2019-10-25,147.87861363228626
2019-10-28,148.7039741384892
2019-10-29,148.58019216008458
2019-10-30,149.06357852349834
2019-10-31,148.6129801105546
2019-11-01,150.04892511662123
2019-11-04,150.6047196970657
2019-11-05,150.42614779924176
2019-11-06,150.53182175108446
2019-11-07,150.942787952859
2019-11-08,151.3293035409315
2019-11-11,151.0323247385505
2019-11-12,151.26863687410557
2019-11-13,151.37626974175046
2019-11-14,151.50297814924986
2019-11-15,152.66886750060746
2019-11-18,152.7456832781931
2019-11-19,152.65516703460048
2019-11-20,152.08176610115322
2019-11-21,151.84105834965172
2019-11-22,152.1713028868447
2019-11-25,153.31369719318428
2019-11-26,153.65030820673448
2019-11-27,154.29170979665741
2019-11-29,153.67281184924286
2019-12-02,152.3464586266233
2019-12-03,151.33516834372958
2019-12-04,152.29214649154602
2019-12-05,152.5206229638922
2019-12-06,153.91400932969492
2019-12-09,153.42720680823584
2019-12-10,153.25890727376503
2019-12-11,153.70460839720326
2019-12-12,155.02266011688047
2019-12-13,155.03391193813465
2019-12-16,156.14206105176106
2019-12-17,156.1944142710361
2019-12-18,156.12689139890242
2019-12-19,156.82310679746175
2019-12-20,157.5985627291424
2019-12-23,157.7350657156529
2019-12-24,157.7042366809851
2019-12-26,158.51297029208632
2019-12-27,158.5183573105424
2019-12-30,157.6019908317963
2019-12-31,158.066289710747
2020-01-02,159.39069596217286
2020-01-03,158.26541827988558
2020-01-06,158.82462901837533
2020-01-07,158.3794056792791
2020-01-08,159.15585301346943
2020-01-09,160.2150770104747
2020-01-10,159.75763433683173
2020-01-13,160.87213798220682
2020-01-14,160.628491857002
2020-01-15,160.92889876203685
2020-01-16,162.27531892702058
2020-01-17,162.90205253764404
2020-01-21,162.47003993560423
2020-01-22,162.51700613642322
2020-01-23,162.7024342395549
2020-01-24,161.23125263826543
2020-01-27,158.6949702925641
2020-01-28,160.29042360120872
2020-01-29,160.15147196994545
2020-01-30,160.65344414426315
2020-01-31,157.80894311953517
2020-02-03,158.9537860706275
2020-02-04,161.33497961891442
2020-02-05,163.15009427879528
2020-02-06,163.69267812218328
2020-02-07,162.80859792034806
2020-02-10,164.001398474769
2020-02-11,164.27831033478583
2020-02-12,165.33998297654384
2020-02-13,165.07040510617676
2020-02-14,165.37471789820754
2020-02-18,164.89183320835286
2020-02-19,165.6677788689841
2020-02-20,165.0356701845131
2020-02-21,163.2998080023621
2020-02-24,157.82703920148856
2020-02-25,153.04803715442154
2020-02-26,152.46973893146873
2020-02-27,145.73618086430707
2020-02-28,144.5355565912858
2020-03-02,151.1898621807176
2020-03-03,146.9402332399822
2020-03-04,153.14149177171745
2020-03-05,147.94661428876182
2020-03-06,145.42355462472543
2020-03-09,134.37577117378947
2020-03-10,141.013437923511
2020-03-11,134.1223304695736
2020-03-12,121.36559603955001
2020-03-13,132.6369706179352
2020-03-16,116.74168278989741
2020-03-17,123.74091284043025
2020-03-18,117.3273269471085
2020-03-19,117.87968148029051
2020-03-20,112.76847598022827
2020-03-23,109.46505115039716
2020-03-24,119.73590948280079
2020-03-25,121.11706456944817
2020-03-26,128.6764848163719
2020-03-27,124.34171470589146
2020-03-30,128.50915279519367
2020-03-31,126.45137146800909
2020-04-01,120.86950061263894
2020-04-02,123.6288724122304
2020-04-03,121.75748670147004
2020-04-06,130.32085129702918
2020-04-07,130.11194009348804
2020-04-08,134.5430912503592
2020-04-09,136.4922721966063
2020-04-13,135.1130640811526
2020-04-14,139.24382027759745
2020-04-15,136.1762178543708
2020-04-16,136.96831262576174
2020-04-17,140.63818610130122
2020-04-20,138.12342794020716
2020-04-21,133.88652000757762
2020-04-22,136.956571075557
2020-04-23,136.8826936716747
2020-04-24,138.7878348461976
2020-04-27,140.82996873618154
2020-04-28,140.09168442630877
2020-04-29,143.81587003692553
2020-04-30,142.49097405654908
2020-05-01,138.49281495961884
2020-05-04,139.08138554592472
2020-05-05,140.33875865416746
2020-05-06,139.35927686384267
2020-05-07,140.9625538910876
2020-05-08,143.34080906567118
2020-05-11,143.35988460552568
2020-05-12,140.4209614502092
2020-05-13,137.96882887174328
2020-05-14,139.55889516193182
2020-05-15,140.10685407916742
2020-05-18,144.52038693842718
2020-05-19,143.00517751002212
2020-05-20,145.38637105830904
2020-05-21,144.25619608651624
2020-05-22,144.5957335291612
2020-05-26,146.37269710933307
2020-05-27,148.5430085936681
2020-05-28,148.22989262513593
2020-05-29,148.94322464774754
2020-06-01,149.50194565728677
